ID,Date,ReferenceNumber,Ref4,OneDrivePath,GoogleDriveURL
42636,2019-02-22,Action,IMG_20190222_174905.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190222_174905.jpg,https://drive.google.com/file/d/1EYQyAIpkogsV-3u5Vj0j_kClt4wVZyuy/view?usp=drivesdk
42637,2019-02-22,Action,IMG_20190222_174905.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190222_174905.jpg,https://drive.google.com/file/d/1EYQyAIpkogsV-3u5Vj0j_kClt4wVZyuy/view?usp=drivesdk
42743,2018-10-12,Idex,IDEX_20181013_200303.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2018\Idex\IDEX_20181013_200303.jpg,https://drive.google.com/file/d/1hA75rpx1IcMdt6jhbqMZLkPIW8YrC2Gq/view?usp=drivesdk
42744,2018-10-12,Idex,IDEX_20181013_200303.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2018\Idex\IDEX_20181013_200303.jpg,https://drive.google.com/file/d/1hA75rpx1IcMdt6jhbqMZLkPIW8YrC2Gq/view?usp=drivesdk
42762,2019-03-14,Intratuin,IMG_20190314_170240.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Intratuin\IMG_20190314_170240.jpg,https://drive.google.com/file/d/1iGSJQlQR_mUfEiO9QTrBu0h2VOLmgBq2/view?usp=drivesdk
42763,2019-03-14,Intratuin,IMG_20190314_170240.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Intratuin\IMG_20190314_170240.jpg,https://drive.google.com/file/d/1iGSJQlQR_mUfEiO9QTrBu0h2VOLmgBq2/view?usp=drivesdk
42820,2019-03-16,Action,IMG_20190316_164306.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190316_164306.jpg,https://drive.google.com/file/d/10HwtSTAPdzlp9coT6-o4bPTzNNDtH8mV/view?usp=drivesdk
42821,2019-03-16,Action,IMG_20190316_164306.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190316_164306.jpg,https://drive.google.com/file/d/10HwtSTAPdzlp9coT6-o4bPTzNNDtH8mV/view?usp=drivesdk
42858,2019-03-26,Aldi,IMG_20190326_152632.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Aldi\IMG_20190326_152632.jpg,https://drive.google.com/file/d/1Bh6MbENk715GljO6Q4S16z8lXdrTeOW6/view?usp=drivesdk
42859,2019-03-26,Aldi,IMG_20190326_152632.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Aldi\IMG_20190326_152632.jpg,https://drive.google.com/file/d/1Bh6MbENk715GljO6Q4S16z8lXdrTeOW6/view?usp=drivesdk
42860,2019-03-26,Action,IMG_20190326_155521.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190326_155521.jpg,https://drive.google.com/file/d/1mdgM8IDp5d5vfZnlGGJ6GfQXQInOOG1E/view?usp=drivesdk
42861,2019-03-26,Action,IMG_20190326_155521.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190326_155521.jpg,https://drive.google.com/file/d/1mdgM8IDp5d5vfZnlGGJ6GfQXQInOOG1E/view?usp=drivesdk
43072,2019-04-25,Special Paint,Special Paint_20190425_132842.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Special Paint\Special Paint_20190425_132842.jpg,https://drive.google.com/file/d/1wYefEp-IyN2Dn9eGXdL0TxcSKaVt2yFL/view?usp=drivesdk
43073,2019-04-25,Special Paint,Special Paint_20190425_132842.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Special Paint\Special Paint_20190425_132842.jpg,https://drive.google.com/file/d/1wYefEp-IyN2Dn9eGXdL0TxcSKaVt2yFL/view?usp=drivesdk
43074,2019-04-23,Glaspunt,Glaspunt_20190424_145622.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Glaspunt\Glaspunt_20190424_145622.jpg,https://drive.google.com/file/d/1aZGnzJBSr5FKI09lWO5RJ-4WpMQfGsTO/view?usp=drivesdk
43075,2019-04-23,Glaspunt,Glaspunt_20190424_145622.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Glaspunt\Glaspunt_20190424_145622.jpg,https://drive.google.com/file/d/1aZGnzJBSr5FKI09lWO5RJ-4WpMQfGsTO/view?usp=drivesdk
43076,2019-04-24,Action,IMG_20190424_141513.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190424_141513.jpg,https://drive.google.com/file/d/1nJ06bYqzGv-vwKZTdcv0HgW8FC0Iv86Z/view?usp=drivesdk
43077,2019-04-24,Action,IMG_20190424_141513.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190424_141513.jpg,https://drive.google.com/file/d/1nJ06bYqzGv-vwKZTdcv0HgW8FC0Iv86Z/view?usp=drivesdk
43133,2019-04-30,Aquatic,Aquatic_20190430_152759.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Aquatic\Aquatic_20190430_152759.jpg,https://drive.google.com/file/d/1_EO9P5K2xy08G6zYUE1EA8dSwfLJFe9m/view?usp=drivesdk
43134,2019-04-30,Aquatic,Aquatic_20190430_152759.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Aquatic\Aquatic_20190430_152759.jpg,https://drive.google.com/file/d/1_EO9P5K2xy08G6zYUE1EA8dSwfLJFe9m/view?usp=drivesdk
43139,2019-05-06,Albert Heijn,IMG_20190506_192548.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Albert Heijn\IMG_20190506_192548.jpg,https://drive.google.com/file/d/1Kc1UuZqcuFzZzLaR2T4N6V44z9ny81y6/view?usp=drivesdk
43140,2019-05-06,Albert Heijn,IMG_20190506_192548.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Albert Heijn\IMG_20190506_192548.jpg,https://drive.google.com/file/d/1Kc1UuZqcuFzZzLaR2T4N6V44z9ny81y6/view?usp=drivesdk
43197,2019-05-06,Albert Heijn,IMG_20190506_192548.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Albert Heijn\IMG_20190506_192548.jpg,https://drive.google.com/file/d/1Kc1UuZqcuFzZzLaR2T4N6V44z9ny81y6/view?usp=drivesdk
43148,2019-05-11,Action,IMG_20190511_154918.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190511_154918.jpg,https://drive.google.com/file/d/1qvJIeC9hgTlvF7ZuTKjLJEqCS7gQhe-B/view?usp=drivesdk
43149,2019-05-11,Action,IMG_20190511_154918.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190511_154918.jpg,https://drive.google.com/file/d/1qvJIeC9hgTlvF7ZuTKjLJEqCS7gQhe-B/view?usp=drivesdk
43209,2019-05-12,Gamma,IMG_20190512_145716.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190512_145716.jpg,https://drive.google.com/file/d/1iKmt-TAGKDvN-Y_e0V2e6zFDu4w_citp/view?usp=drivesdk
43210,2019-05-12,Gamma,IMG_20190512_145716.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190512_145716.jpg,https://drive.google.com/file/d/1iKmt-TAGKDvN-Y_e0V2e6zFDu4w_citp/view?usp=drivesdk
43211,2019-05-16,Action,IMG_20190516_104111.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190516_104111.jpg,https://drive.google.com/file/d/1VEMVTW0TkHynUi7cp13lJ58PKE8RUG1t/view?usp=drivesdk
43212,2019-05-16,Action,IMG_20190516_104111.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190516_104111.jpg,https://drive.google.com/file/d/1VEMVTW0TkHynUi7cp13lJ58PKE8RUG1t/view?usp=drivesdk
43303,2019-05-29,Action,IMG_20190529_110029.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190529_110029.jpg,https://drive.google.com/file/d/1ufHxAacjXm6H21IBXyuJtUGrUaJop2eQ/view?usp=drivesdk
43304,2019-05-29,Action,IMG_20190529_110029.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190529_110029.jpg,https://drive.google.com/file/d/1ufHxAacjXm6H21IBXyuJtUGrUaJop2eQ/view?usp=drivesdk
43305,2019-05-29,Hema,HEMA_20190529_110633.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Hema\HEMA_20190529_110633.jpg,https://drive.google.com/file/d/151FTj5N3vUVLnTyZpFHbl4bdv7mdR4OP/view?usp=drivesdk
43306,2019-05-29,Hema,HEMA_20190529_110633.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Hema\HEMA_20190529_110633.jpg,https://drive.google.com/file/d/151FTj5N3vUVLnTyZpFHbl4bdv7mdR4OP/view?usp=drivesdk
43336,2019-06-09,Action,20190608_142841.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\20190608_142841.jpg,https://drive.google.com/file/d/1l9Hlh7twVhnUZScYAFZIHhjYzf-7Kfe5/view?usp=drivesdk
43337,2019-06-09,Action,20190608_142841.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\20190608_142841.jpg,https://drive.google.com/file/d/1l9Hlh7twVhnUZScYAFZIHhjYzf-7Kfe5/view?usp=drivesdk
43485,2019-06-19,Schoenservice,IMG_20190619_125739.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Schoenservice\IMG_20190619_125739.jpg,https://drive.google.com/file/d/12PDHJdjFOqE1KYf2HES7GPBBTRmSsCyu/view?usp=drivesdk
43486,2019-06-19,Schoenservice,IMG_20190619_125739.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Schoenservice\IMG_20190619_125739.jpg,https://drive.google.com/file/d/12PDHJdjFOqE1KYf2HES7GPBBTRmSsCyu/view?usp=drivesdk
43491,2019-06-15,Sissy-Boy,Sissy-Boy_20190615_182103.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Sissy-Boy\Sissy-Boy_20190615_182103.jpg,https://drive.google.com/file/d/15U7RyWFl_sBGFjf2EWi3fOjkjaL752jm/view?usp=drivesdk
43492,2019-06-15,Sissy-Boy,Sissy-Boy_20190615_182103.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Sissy-Boy\Sissy-Boy_20190615_182103.jpg,https://drive.google.com/file/d/15U7RyWFl_sBGFjf2EWi3fOjkjaL752jm/view?usp=drivesdk
43517,2019-06-22,Bouwmaat,IMG_20190622_151907.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Bouwmaat\IMG_20190622_151907.jpg,https://drive.google.com/file/d/1nwovs5ywicycKA5cQ-Sqj5A_dK2PyFIS/view?usp=drivesdk
43518,2019-06-22,Bouwmaat,IMG_20190622_151907.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Bouwmaat\IMG_20190622_151907.jpg,https://drive.google.com/file/d/1nwovs5ywicycKA5cQ-Sqj5A_dK2PyFIS/view?usp=drivesdk
43520,2019-06-20,Blauwhof,Blauwhof IMG_20190624_120811.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Blauwhof\Blauwhof IMG_20190624_120811.jpg,https://drive.google.com/file/d/1TxANueAe7SLMQR5G5wlEsXascvOgD8lp/view?usp=drivesdk
43521,2019-06-20,Blauwhof,Blauwhof IMG_20190624_120811.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Blauwhof\Blauwhof IMG_20190624_120811.jpg,https://drive.google.com/file/d/1TxANueAe7SLMQR5G5wlEsXascvOgD8lp/view?usp=drivesdk
43530,2019-06-26,Action,IMG_20190626_170026.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190626_170026.jpg,https://drive.google.com/file/d/13Sfae43_UzFZap8ZFhaHhmEGVisYMcHi/view?usp=drivesdk
43531,2019-06-26,Action,IMG_20190626_170026.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190626_170026.jpg,https://drive.google.com/file/d/13Sfae43_UzFZap8ZFhaHhmEGVisYMcHi/view?usp=drivesdk
43623,2019-07-04,Gamma,IMG_20190704_121721.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190704_121721.jpg,https://drive.google.com/file/d/1GOonDDrM1Sa5NhMEoTkcfU6SM6auRb9J/view?usp=drivesdk
43624,2019-07-04,Gamma,IMG_20190704_121721.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190704_121721.jpg,https://drive.google.com/file/d/1GOonDDrM1Sa5NhMEoTkcfU6SM6auRb9J/view?usp=drivesdk
43707,2019-07-06,Action,IMG_20190705_180153.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190705_180153.jpg,https://drive.google.com/file/d/1X-FdqgZbL552JT6WNBEoPUR6OTk-9CUh/view?usp=drivesdk
43708,2019-07-06,Action,IMG_20190705_180153.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190705_180153.jpg,https://drive.google.com/file/d/1X-FdqgZbL552JT6WNBEoPUR6OTk-9CUh/view?usp=drivesdk
43709,2019-07-09,Bouwmaat,IMG_20190709_123412.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Bouwmaat\IMG_20190709_123412.jpg,https://drive.google.com/file/d/10jvzvYDM5C9Vvd2tCdeuXavko1gWT8mF/view?usp=drivesdk
43710,2019-07-09,Bouwmaat,IMG_20190709_123412.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Bouwmaat\IMG_20190709_123412.jpg,https://drive.google.com/file/d/10jvzvYDM5C9Vvd2tCdeuXavko1gWT8mF/view?usp=drivesdk
43744,2019-07-11,Action,IMG_20190711_162006.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190711_162006.jpg,https://drive.google.com/file/d/1HCcjGC133ZXDMqEZaOU-U459rMBQ2i7P/view?usp=drivesdk
43745,2019-07-11,Action,IMG_20190711_162006.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190711_162006.jpg,https://drive.google.com/file/d/1HCcjGC133ZXDMqEZaOU-U459rMBQ2i7P/view?usp=drivesdk
43804,2019-07-19,Karwei,IMG_20190719_205823.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\IMG_20190719_205823.jpg,https://drive.google.com/file/d/1q_5igNUOf1p5yhSB5RqQIyNv5O1CJm4F/view?usp=drivesdk
43805,2019-07-19,Karwei,IMG_20190719_205823.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\IMG_20190719_205823.jpg,https://drive.google.com/file/d/1q_5igNUOf1p5yhSB5RqQIyNv5O1CJm4F/view?usp=drivesdk
43830,2019-07-24,MM Hoofddorp,IMG_20190724_100141.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\MM Hoofddorp\IMG_20190724_100141.jpg,https://drive.google.com/file/d/1H0Xd_dcciMCT19PJnG4TPxweiL_EUzs3/view?usp=drivesdk
43831,2019-07-24,MM Hoofddorp,IMG_20190724_100141.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\MM Hoofddorp\IMG_20190724_100141.jpg,https://drive.google.com/file/d/1H0Xd_dcciMCT19PJnG4TPxweiL_EUzs3/view?usp=drivesdk
43840,2019-07-25,MM Hoofddorp,IMG_20190725_180036.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\MM Hoofddorp\IMG_20190725_180036.jpg,https://drive.google.com/file/d/1M5L27D4sy6ofYWvtms4_qLFVwJCBFZ57/view?usp=drivesdk
43841,2019-07-25,MM Hoofddorp,IMG_20190725_180036.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\MM Hoofddorp\IMG_20190725_180036.jpg,https://drive.google.com/file/d/1M5L27D4sy6ofYWvtms4_qLFVwJCBFZ57/view?usp=drivesdk
43900,2019-08-01,Gamma,IMG_20190801_205726.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190801_205726.jpg,https://drive.google.com/file/d/18grPAdugOQJHiHTIpW2kOkSRBlH4-Ima/view?usp=drivesdk
43901,2019-08-01,Gamma,IMG_20190801_205726.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190801_205726.jpg,https://drive.google.com/file/d/18grPAdugOQJHiHTIpW2kOkSRBlH4-Ima/view?usp=drivesdk
43917,2019-08-03,Karwei,IMG_20190803_193503.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\IMG_20190803_193503.jpg,https://drive.google.com/file/d/1gJmqz6IV4r4EpJNeOn9tabLn4OPW2eOn/view?usp=drivesdk
43918,2019-08-03,Karwei,IMG_20190803_193503.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\IMG_20190803_193503.jpg,https://drive.google.com/file/d/1gJmqz6IV4r4EpJNeOn9tabLn4OPW2eOn/view?usp=drivesdk
44021,2019-08-17,Action,IMG_20190817_164341.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190817_164341.jpg,https://drive.google.com/file/d/1apyOBTnR4B1Pn1BORETCRTD6ay6dRsZu/view?usp=drivesdk
44022,2019-08-17,Action,IMG_20190817_164341.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190817_164341.jpg,https://drive.google.com/file/d/1apyOBTnR4B1Pn1BORETCRTD6ay6dRsZu/view?usp=drivesdk
44023,2019-08-20,Hornbach,Hornbach_20190820_111809.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Hornbach\Hornbach_20190820_111809.jpg,https://drive.google.com/file/d/14AAKtMIM487cXZoFpZIouuD8NkXQxqQo/view?usp=drivesdk
44024,2019-08-20,Hornbach,Hornbach_20190820_111809.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Hornbach\Hornbach_20190820_111809.jpg,https://drive.google.com/file/d/14AAKtMIM487cXZoFpZIouuD8NkXQxqQo/view?usp=drivesdk
44045,2019-08-22,Gamma,IMG_20190822_120858.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190822_120858.jpg,https://drive.google.com/file/d/1r7tF9eYhOJuNH24njU_rLdbjfkzSRZrb/view?usp=drivesdk
44046,2019-08-22,Gamma,IMG_20190822_120858.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190822_120858.jpg,https://drive.google.com/file/d/1r7tF9eYhOJuNH24njU_rLdbjfkzSRZrb/view?usp=drivesdk
44125,2019-08-30,Action,IMG_20190830_191706.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190830_191706.jpg,https://drive.google.com/file/d/1vyCjLJUQBRMQjfWzrhSq6gmvXyYsePWn/view?usp=drivesdk
44126,2019-08-30,Action,IMG_20190830_191706.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190830_191706.jpg,https://drive.google.com/file/d/1vyCjLJUQBRMQjfWzrhSq6gmvXyYsePWn/view?usp=drivesdk
44145,2019-09-08,IKEA,IMG_20190910_194006.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\IKEA\IMG_20190910_194006.jpg,https://drive.google.com/file/d/1wBSvjbTwT1o9K4w7x6X1o-pKozP8_OHT/view?usp=drivesdk
44146,2019-09-08,IKEA,IMG_20190910_194006.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\IKEA\IMG_20190910_194006.jpg,https://drive.google.com/file/d/1wBSvjbTwT1o9K4w7x6X1o-pKozP8_OHT/view?usp=drivesdk
44149,2019-09-10,Karwei,IMG_20190910_193346.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\IMG_20190910_193346.jpg,https://drive.google.com/file/d/1Q0bqMKmb2k7vEA3k512trIqBzz46pcOV/view?usp=drivesdk
44150,2019-09-10,Karwei,IMG_20190910_193346.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\IMG_20190910_193346.jpg,https://drive.google.com/file/d/1Q0bqMKmb2k7vEA3k512trIqBzz46pcOV/view?usp=drivesdk
44151,2019-09-10,Gamma,IMG_20190910_191503.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190910_191503.jpg,https://drive.google.com/file/d/1EyQ8biyI4O8XilJWGYQTYuXL7DpL6oA_/view?usp=drivesdk
44152,2019-09-10,Gamma,IMG_20190910_191503.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190910_191503.jpg,https://drive.google.com/file/d/1EyQ8biyI4O8XilJWGYQTYuXL7DpL6oA_/view?usp=drivesdk
44153,2019-09-10,Brezan,Brezan_20190910_141624.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Brezan\Brezan_20190910_141624.jpg,https://drive.google.com/file/d/1Zthsjp9ayM2BTli-bKyhibVSkNM8i64c/view?usp=drivesdk
44154,2019-09-10,Brezan,Brezan_20190910_141624.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Brezan\Brezan_20190910_141624.jpg,https://drive.google.com/file/d/1Zthsjp9ayM2BTli-bKyhibVSkNM8i64c/view?usp=drivesdk
44160,2019-09-10,Gamma,20190910_112441.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\20190910_112441.jpg,https://drive.google.com/file/d/1rA2woulPV-8P4FlaGA4DsYcVsWM3npPI/view?usp=drivesdk
44161,2019-09-10,Gamma,20190910_112441.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\20190910_112441.jpg,https://drive.google.com/file/d/1rA2woulPV-8P4FlaGA4DsYcVsWM3npPI/view?usp=drivesdk
44164,2019-09-10,Karwei,20190910_112349.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\20190910_112349.jpg,https://drive.google.com/file/d/1J7UguJkYTvo40oVmQCvdlN2k9PYYn2VX/view?usp=drivesdk
44165,2019-09-10,Karwei,20190910_112349.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Karwei\20190910_112349.jpg,https://drive.google.com/file/d/1J7UguJkYTvo40oVmQCvdlN2k9PYYn2VX/view?usp=drivesdk
44166,2019-09-10,Gamma,IMG_20190908_144841.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190908_144841.jpg,https://drive.google.com/file/d/125Dw_pqFoLwmc6h7hf4EgblWphYyfWI5/view?usp=drivesdk
44167,2019-09-10,Gamma,IMG_20190908_144841.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190908_144841.jpg,https://drive.google.com/file/d/125Dw_pqFoLwmc6h7hf4EgblWphYyfWI5/view?usp=drivesdk
44270,2019-09-11,Gamma,IMG_20190911_111231.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190911_111231.jpg,https://drive.google.com/file/d/1zQ9e9GzukBi8GIcGqVdLiirLS5L8WqBS/view?usp=drivesdk
44271,2019-09-11,Gamma,IMG_20190911_111231.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190911_111231.jpg,https://drive.google.com/file/d/1zQ9e9GzukBi8GIcGqVdLiirLS5L8WqBS/view?usp=drivesdk
44274,2019-09-13,Gamma,IMG_20190913_202312.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190913_202312.jpg,https://drive.google.com/file/d/1yiYRdJctPd8kXnkXU04QIk9e1Wrqihjx/view?usp=drivesdk
44275,2019-09-13,Gamma,IMG_20190913_202312.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Gamma\IMG_20190913_202312.jpg,https://drive.google.com/file/d/1yiYRdJctPd8kXnkXU04QIk9e1Wrqihjx/view?usp=drivesdk
44290,2019-09-15,Action,IMG_20190915_135435.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190915_135435.jpg,https://drive.google.com/file/d/1YA67mXBE1gu5ep9DldwYWMM36-M_yZ5C/view?usp=drivesdk
44291,2019-09-15,Action,IMG_20190915_135435.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190915_135435.jpg,https://drive.google.com/file/d/1YA67mXBE1gu5ep9DldwYWMM36-M_yZ5C/view?usp=drivesdk
44302,2019-09-15,Albert Heijn,IMG_20190914_164921.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Albert Heijn\IMG_20190914_164921.jpg,https://drive.google.com/file/d/1RVVZIw6I1uROyMZe4X4kfbyDlD53pjUV/view?usp=drivesdk
44303,2019-09-15,Albert Heijn,IMG_20190914_164921.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Albert Heijn\IMG_20190914_164921.jpg,https://drive.google.com/file/d/1RVVZIw6I1uROyMZe4X4kfbyDlD53pjUV/view?usp=drivesdk
44304,2019-09-15,Xenos,IMG_20190914_162611.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Xenos\IMG_20190914_162611.jpg,https://drive.google.com/file/d/133HZNVPT4AoN71mnpCdMWEltBGn65fBn/view?usp=drivesdk
44305,2019-09-15,Xenos,IMG_20190914_162611.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Xenos\IMG_20190914_162611.jpg,https://drive.google.com/file/d/133HZNVPT4AoN71mnpCdMWEltBGn65fBn/view?usp=drivesdk
44306,2019-09-14,Action,IMG_20190914_155657.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190914_155657.jpg,https://drive.google.com/file/d/1PbrHURDY1DKsN9ayBwKv0ko1utYn9kxy/view?usp=drivesdk
44307,2019-09-14,Action,IMG_20190914_155657.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Action\IMG_20190914_155657.jpg,https://drive.google.com/file/d/1PbrHURDY1DKsN9ayBwKv0ko1utYn9kxy/view?usp=drivesdk
44308,2019-09-12,Hornbach,Hornbach 20190913_092352.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2019\Hornbach\Hornbach 20190913_092352.jpg,https://drive.google.com/file/d/1rjko88AkpHySiThRpNKGLwM_CQDOCrfO/view?usp=drivesdk
